store_key,storename,address,telno,region_name,provice_name,city_muni_name,latitude,longitude
"983","Bonifacio Technology Center","G/F Bonifacio Technology Center 2nd Ave Global City, Taguig","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF TAGUIG","14.554749","121.0448589"
"984","Bantay Merge Point","National Highway, Vigan Junction","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","BANTAY","17.5804741","120.3916619"
"985","Capitol Medical Center","Scout Magbanua, Timog Quezon City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6344147","121.023018"
"986","EX MS San Sebastian","G/F GC Food Plaza Mendiola Square C.M. Recto Avenue  Manila","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","QUIAPO","14.6004694","120.9905183"
"986","EX MS San Sebastian","G/F GC Food Plaza Mendiola Square C.M. Recto Avenue  Manila","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","QUIAPO","14.6004694","120.9905183"
"986","EX MS San Sebastian","G/F GC Food Plaza Mendiola Square C.M. Recto Avenue  Manila","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","QUIAPO","14.6004694","120.9905183"
"987","Manila Cathedral","G/F Ferlaw Bldg Cabildo Street Brgy 695 Zone 069","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","INTRAMUROS","14.5913792","120.9744876"
"988","MS ONGPIN","No 1043 Ongpin Street corner Gonzalo Puyat Sta Cruz Manila","(02) 000000","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SANTA CRUZ","14.6006405","120.9800927"
"989","CALTEX MANGO AVE","Gen Maxilom Avenue cor Juana Osmena Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.310608","123.895109"
"990","CALTEX BANILAD","Gov. M Cuenco Ave-AS Fortuna Street  Banilad Cebu City","(02) 000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.3431","123.9125"
"991","CALTEX NORTH RECLAMATION AREA","Quano Avenue North Reclamation  Mandaue City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF MANDAUE","10.317187","123.929574"
"993","San Felix","San Felix","(02) 0000000","REGION IV-A (CALABARZON)","BATANGAS","SANTO TOMAS","14.0772874","121.1944117"
"994","ST THERESE","101 F Aboitiz Street Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.31293","123.8959"
"995","PINES CITY","M L Quezon Ext., Pines City Executive Village, Brgy. San Roque, Antipolo City 1870","(02) 0000000","REGION IV-A (CALABARZON)","RIZAL","CITY OF ANTIPOLO (Capital)","14.566649","121.1812697"
"996","CALTEX PAGBILAO","Maharlika Highway Brgy Bukal Pagbilao Quezon","(02) 0000000","REGION IV-A (CALABARZON)","QUEZON","PAGBILAO","13.970689","121.680485"
"997","BF Almanza","Aragon Bldg 2012 CRM Ave cor Cardinal St BF Almanza Las Pinas City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF LAS PINAS","14.4304817","121.0151147"
"998","MAMBOG","New Molino Blvd., Bacoor Cavite","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","CITY OF BACOOR","14.4235239","120.9651998"
"1002","Antipolo 3","Circumferential Rd., cor. J. Sumulong Highway, Brgy. San Roque, Antipolo City","(02) 0000000","REGION IV-A (CALABARZON)","RIZAL","CITY OF ANTIPOLO (Capital)","14.5829891","121.1690269"
"1003","Tiaong 3","National Highway, Lusacan Tiaong, Quezon Province","(02) 0000000","REGION IV-A (CALABARZON)","QUEZON","TIAONG","13.9526593","121.343587"
"1006","Caltex Basak","M C Briones Street Ibabao Mandaue City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF MANDAUE","10.33679","123.9425"
"1008","Alangilan","Alangilan Batangas City Batangas","(02) 0000000","REGION IV-A (CALABARZON)","BATANGAS","BATANGAS CITY (Capital)","13.7864962","121.0693209"
"1009","Lyceum Alabang","Lyceum Alabang, Brgy. Tunasan Muntinlupa City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MUNTINLUPA","14.3733093","121.0483473"
"1010","Masinloc","Mercedes cor. Kapitan Tinong Streets, North Poblacion, Masinloc  Zambales","(047) 6030170","REGION III (CENTRAL LUZON)","ZAMBALES","SANTA CRUZ","15.5389341","119.9499964"
"1012","Sta Rosa 3","F. Reyes St. Balibago, Sta. Rosa, Laguna","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF SANTA ROSA","14.2928356","121.0996622"
"1013","Batac Colleges","Batac College, Along Washington St.,","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS NORTE","CITY OF BATAC","18.0551058","120.5650887"
"1014","RCEE DORM","RCEE Dorm N. Bacalso Avenue Highway Fatima Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.29407","123.8817"
"1014","RCEE DORM","RCEE Dorm N. Bacalso Avenue Highway Fatima Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.29407","123.8817"
"1015","ALPHA LAND MAKATI","7232 Ayala Avenue Extn corner Malugay Street","(02) 000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5625332","121.0159148"
"1016","CLARK ODE COUNTY","Tower B Clark ODE County Clark  Freeport Zone Pampanga","(02) 0000000","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF ANGELES","15.1959722","120.5333211"
"1018","Daet 2","Vinson's Avenue Daet Camarines Norte","(02) 0000000","REGION V (BICOL REGION)","CAMARINES NORTE","DAET (Capital)","14.1204856","122.9485945"
"1019","BANAY-BANAY CABUYAO","121 Banay-Banay Cabuyao Laguna","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CABUYAO","14.2561173","121.1283851"
"1020","SLC LA UNION","Lingsat San Fernando City La Union","(02) 0000000","REGION I (ILOCOS REGION)","LA UNION","CITY OF SAN FERNANDO (Capital)","16.6364371","120.3121605"
"1021","TALAMBAN CROSSING","Gov. M Cuenco Ave corner ML Quezon Talamban Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.36036","123.9156"
"1022","COLON","Kalubihan Pob. Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.29677","123.8989"
"1022","COLON","Kalubihan Pob. Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.29677","123.8989"
"1022","COLON","Kalubihan Pob. Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.29677","123.8989"
"1022","COLON","Kalubihan Pob. Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.29677","123.8989"
"1022","COLON","Kalubihan Pob. Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.29677","123.8989"
"1022","COLON","Corner Colon and Pelaez Street Osmena Blg. Bry.Kalubihan Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.29677","123.8989"
"1023","Cabanatuan Terminal","Circumferencial Road DS Garcia Cabanatuan City Nueva Ecija","(02) 0000000","REGION III (CENTRAL LUZON)","NUEVA ECIJA","CITY OF CABANATUAN","15.4720249","120.9691222"
"1025","Vigan Landmark","Vigan Landmark Bldg Jose Singson Street  Vigan City Ilocos Sur","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","CITY OF VIGAN (Capital)","17.5692537","120.3856524"
"1025","Vigan Landmark","Vigan Landmark Bldg Jose Singson Street Vigan City Ilocos Sur","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","CITY OF VIGAN (Capital)","17.5692537","120.3856524"
"1025","Vigan Landmark","Vigan Landmark Bldg Jose Singson Street  Vigan City Ilocos Sur","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","CITY OF VIGAN (Capital)","17.5692537","120.3856524"
"1025","Vigan Landmark","Vigan Landmark Bldg Jose Singson Street Vigan City Ilocos Sur","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","CITY OF VIGAN (Capital)","17.5692537","120.3856524"
"1025","Vigan Landmark","Vigan Landmark Bldg Jose Singson Street Vigan City Ilocos Sur","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","CITY OF VIGAN (Capital)","17.5692537","120.3856524"
"1025","Vigan Landmark","Vigan Landmark Bldg Jose Singson Street Vigan City Ilocos Sur","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","CITY OF VIGAN (Capital)","17.5692537","120.3856524"
"1025","Vigan Landmark","Vigan Landmark Bldg Jose Singson Street  Vigan City Ilocos Sur","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","CITY OF VIGAN (Capital)","17.5692537","120.3856524"
"1026","Sumacab Este","Maharlika Highway, Brgy. Sumacab Este","(02) 0000000","REGION III (CENTRAL LUZON)","NUEVA ECIJA","CITY OF CABANATUAN","15.4446367","120.9436285"
"1027","Candon Public Market","Samonte Road, Candon City, Ilocos Sur","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","CITY OF CANDON","17.1925907","120.4472621"
"1028","CALTEX BACALSO","N. Bacalso Avenue corner Urgello Street Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.29898","123.8937"
"1029","CALTEX TIPOLO","Tipolo Mandaue City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF MANDAUE","10.329816","123.932558"
"1033","San Isidro Unyo carinderia","Poblacion, San Isidro, Nueva Ecija","(02) 0000000","REGION III (CENTRAL LUZON)","NUEVA ECIJA","SAN ISIDRO","15.3091413","120.9070003"
"1034","CALAMBA 6","Parian Business Center Brgy Parian corner  Lawa Road Calamba City Laguna","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CALAMBA","14.2124966","121.1518461"
"1035","Canlubang 1","Lot 1 Blk 47 Ph 1 Kapayapaan Village Brgy Canlubang| Calamba City, Laguna","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CALAMBA","14.2077404","121.0993745"
"1036","Sta Rosa 5","261 B Sampaguita St Amihan Subd Tagapo Sta Rosa City Laguna","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF SANTA ROSA","14.317718","121.1055986"
"1037","BRIXTON D ACE PLAZA","United Avenue cor. Brixton St. Pioneer Pasig City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5733527","121.0594043"
"1038","Total Lucena","Diversion Road Brgy Ilayang Dupay Lucena City","(02) 0000000","REGION IV-A (CALABARZON)","QUEZON","CITY OF LUCENA (Capital)","13.960159","121.6169087"
"1039","Bangar","Bangar Poblacion, Bangar, La Union","(02) 0000000","REGION I (ILOCOS REGION)","LA UNION","BANGAR","16.8937877","120.4237792"
"1042","Espeleta","Avenida Rizal St. Espeleta, Imus, Cavite","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","CITY OF IMUS","14.39631","120.9682467"
"1043","New York Residences","Leon  Guinto corner Estrada Street Malate Manila","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","MALATE","14.5648981","120.9952572"
"1044","Liliw Poblacion","Gat Tayaw St Liliw Laguna","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","LILIW","14.1307276","121.4359076"
"1045","Mactan Newtowns","Mactan Newtown, Lapu lapu City Cebu","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF LAPU-LAPU (OPON)","10.30789","124.0118"
"1048","Conchita Bldg Cebu","Colon Street Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.30522","123.895"
"1051","California Village","B7 L9 Katipunan Avenue Goowill Homes Brgy San Bartolome Quezon City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.7054067","121.0218379"
"1052","Canlubang Exit","Ground Floor, Uy Property, National Highway, Brgy. Mayapa, Calamba City","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CALAMBA","14.2116703","121.1276577"
"1053","Calamba 7","Pabalan Street Calamba Laguna","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CALAMBA","14.2113765","121.1652909"
"1054","GROTTO VISTA","Grotto Vista Brgy Graceville City of SJDM Bulacan","(02) 09227610604","REGION III (CENTRAL LUZON)","BULACAN","CITY OF SAN JOSE DEL MONTE","14.7920315","121.0616299"
"1055","Culiat","G/F Tandang Sora Street corner San Paciano St Culiat 2 Quezon City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6677336","121.056352"
"1056","CALACA","Marasigan Street corner San Rafael St Poblacion 3 Calaca Batangas","(02) 0000000","REGION IV-A (CALABARZON)","BATANGAS","CALACA","13.9334826","120.8132957"
"1057","AMC","Unit 1 belfrant bldg Agapito del Rosario Angeles City, Pampanga","(02) 0000000","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF ANGELES","15.1408261","120.5887388"
"1058","SILANG CAVITE","M H Del Pilar Street  Poblacion Silang Cavite","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","SILANG","14.2237807","120.9734603"
"1059","San Mateo 2","General Luna Avenue Brgy Ampid San Mateo Rizal","(02) 0000000","REGION IV-A (CALABARZON)","RIZAL","SAN MATEO","14.6824683","121.1154261"
"1060","J Center Mall","J Center Mall AS Fortuna Mandaue City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF MANDAUE","10.33514","123.934"
"1061","Kingspoint","Kingspoint St. cor Quirino Highway, Novaliches, Quezon City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6931535","121.0297416"
"1062","Gerona Poblacion","Poblacion 1 Gerona Tarlac","(02) 0000000","REGION III (CENTRAL LUZON)","TARLAC","GERONA","15.6063453","120.5981054"
"1063","Cuyapo","Quezon Avenue Poblacion Cuyapo Nueva Ecija","(02) 0000000","REGION III (CENTRAL LUZON)","NUEVA ECIJA","CUYAPO","15.7784586","120.6651243"
"1068","Caltex FTI-E Serv Rd","Caltex Veterans Rd Brgy Western Bicutan Taguig City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF TAGUIG","14.5074124","121.0355414"
"1069","Montillano 1","89 Montillano corner Ilaya Brgy Alabang Muntinlupa City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MUNTINLUPA","14.4189932","121.0501441"
"1070","STA RITA GUIGUINTO","Lipana Bldg Sta Rita Guiguinto Bulacan","(02) 0000000","REGION III (CENTRAL LUZON)","BULACAN","GUIGUINTO","14.854217","120.860721"
"1071","Savers Plaza","Lopez Jaena St Basak Lapu Lapu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF LAPU-LAPU (OPON)","10.28468","123.9696"
"1074","New Sacred Heart Pharmacy","1074 New Sacred Heart Pharmacy 8 Rodriguez St","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.30879","123.891"
"1076","Fortunata","MTF Building located at Dr. A. Santos Ave., Sucat, Parañaque","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4712422","121.0079875"
"1077","E-Luxury One","5077 P. Burgos st.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5664999","121.0311279"
"1079","Mabini Batangas","F. Castillo Blvd., Poblacion, Mabini, Batangas","(02) 0000000","REGION IV-A (CALABARZON)","BATANGAS","MABINI","13.749094","120.9404908"
"1080","CALTEX SOLDIERS HILLS","National Highway Soldiers Hills Muntinlupa City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MUNTINLUPA","14.3982495","121.0455613"
"1082","Calumpit","145 Mc Arthur Highway Poblacion Calumpit Bulacan","(02) 0000000","REGION III (CENTRAL LUZON)","BULACAN","CALUMPIT","14.9151359","120.7663026"
"1083","New Era","5 Central Avenue corner Saint Mary Street New Era Quezon City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6620905","121.0588763"
"1084","San Matias","McArthur Hi-way, San Matias","(02) 0000000","REGION III (CENTRAL LUZON)","PAMPANGA","SANTO TOMAS","15.0086067","120.71094"
"1085","USC Main","Along Gen Junquera Street Kamagayan Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.30028","123.8993"
"1085","USC Main","Along Gen Junquera Street Kamagayan Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.30028","123.8993"
"1086","Solemare","Space 15 Tower A Solemare Parksuites located at Brado Ave., Parañaque City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.5293724","120.9885703"
"1087","BU Main","1106 Rizal St., Brgy. 1, EMs Barrio, Legazpi City","(02) 0000000","REGION V (BICOL REGION)","ALBAY","CITY OF LEGAZPI (Capital)","13.1439373","123.7261536"
"1088","Mataas na Kahoy","Brgy. Poblacion, Mataas na Kahoy, Batangas","(02) 0000000","REGION III (CENTRAL LUZON)","NUEVA ECIJA","GENERAL MAMERTO NATIVIDAD","13.9587673","121.1125028"
"1089","Paoay","Centro San Marcelino Bldg Brgy 9 San Pedro Paoay Ilocos Norte","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS NORTE","PAOAY","18.0601853","120.521647"
"1090","IMUS 5","Pasong Buaya II, Imus, Cavite","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","CITY OF IMUS","14.3919227","120.9676182"
"1091","CPI Guagua","GSO Road cor. San Matias, Guagua, Pampanga","(02) 0000000","REGION III (CENTRAL LUZON)","PAMPANGA","GUAGUA","14.9847539","120.6231518"
"1092","CABUYAO 4","Brgy Pulo Cabuyao Laguna","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CABUYAO","14.2462053","121.1296367"
"1093","Victoria Poblacion","Brgy Nanyaha Poblacion Victoria Laguna","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","VICTORIA","14.228049","121.3284023"
"1094","CALYX BLDG","G/F Caltex Bldg I.T. Park Cebu City","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.32854","123.9054"
"1096","Libertad-Aurora","135 Antonio Anaiz corner Aurora St San Roque Pasay City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.5484032","121.0038972"
"1097","CPI Aurora","Blk 3 Aurora Blvd JP Rizal St Marilag Quezon City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6290186","121.0695981"
"1098","Angat Bulacan","265 M.A Fernando Street Brgy Sta Cruz","(02) 0000000","REGION III (CENTRAL LUZON)","BULACAN","ANGAT","14.9272566","121.029348"
"1099","Vermont","Cinco Building Mayamot Marcos Highway Antipolo City","(02) 0000000","REGION IV-A (CALABARZON)","RIZAL","CITY OF ANTIPOLO (Capital)","14.6240286","121.11619"
"1100","PTT OSMENIA","Strella and Macabulos St  Makati City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5460137","121.0134533"
"1102","Concepcion Malabon","Gen Luna Street Concepcion Uno Malabon City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF MALABON","14.6686762","120.9473297"
"1103","Bacoor 3","Kilometer 16 Aguinaldo Highway Niog Bacoor Cavite","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","CITY OF BACOOR","14.4547427","120.9575137"
"1104","Lucena 5","Abellanosa corner M.L Tagarao St","(02) 0000000","REGION IV-A (CALABARZON)","QUEZON","CITY OF LUCENA (Capital)","13.9366757","121.6109835"
"1105","Sabang","9218 G Don Placido Campos Avenue Sabang","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","CITY OF DASMARINAS","14.3542431","120.9239339"
"1106","Tayabas 2","Brgy. Angeles, Lucena-Tayabas Road, Tayabas City","(02) 0000000","REGION IV-A (CALABARZON)","QUEZON","CITY OF TAYABAS","14.022603","121.594767"
"1108","Roosevelt","Roosevelt St cor PAT Senador St Brgy SaN Del Monte Quezon City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.646618","121.0173402"
"1109","CABUGAO","Rizal","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","CABUGAO","17.7911611","120.4565565"
"1110","Tropicana Garden","Tropicana Garden City, Sumulong Highway, Marikina City","(02) 000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MARIKINA","14.6345955","121.1049185"
"1111","TWO SANPARQ","Two-Sanparq Lacson Street Mandalagan Bacolod City","(02) 0000000","REGION VI (WESTERN VISAYAS)","NEGROS OCCIDENTAL","CITY OF BACOLOD (Capital)","10.69417","122.9602"
"1112","Maceda","Maceda St. near cor. España, Sampaloc, Manila","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SAMPALOC","14.6147515","120.9979114"
"1113","CPI IRENEVILL","Paranaque","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4562007","121.0357525"
"1115","STO DOMINGO ILOCOS SUR","Maharlika Highway Vucunero Sto Domingo Ilocos Sur","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","SANTO DOMINGO","17.6395018","120.4100363"
"1116","BINAN 5","Southville Commercial Brgy Sto Tomas Binan  Laguna","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF BINAN","14.3109298","121.0638604"
